states,year,y,NIH,cholesterol,diabetes,diabetes insipidus,diabetes insulin,diabetes mellitus,diabetes symptoms,diabetic,diabetic diet,diabetic ketoacidosis,endocrine,glucose,glycogen,hyperglycemia,hypertension,icd 10 codes,insulin,insulin syringes,ketoacidosis,obesity,polyphagia,prediabetes,sclerosis,signs of diabetes,sugar level,symptoms of diabetes,type 1 diabetes,type 2,type 2 diabetes
Kentucky,2012,10.60,7.0,87.33333333333333,80.66666666666667,57.666666666666664,0.0,55.0,75.66666666666667,79.0,81.66666666666667,56.333333333333336,64.66666666666667,62.666666666666664,54.333333333333336,57.0,69.33333333333333,32.666666666666664,73.0,0.0,59.666666666666664,76.33333333333333,61.666666666666664,46.333333333333336,90.33333333333333,87.0,0.0,70.0,64.66666666666667,82.33333333333333,69.0
Louisiana,2012,12.20,6.0,81.33333333333333,73.0,50.0,0.0,54.666666666666664,77.66666666666667,66.66666666666667,63.0,53.333333333333336,62.0,57.333333333333336,40.666666666666664,64.66666666666667,67.33333333333333,16.666666666666668,66.33333333333333,0.0,49.666666666666664,61.666666666666664,58.666666666666664,32.666666666666664,83.0,62.333333333333336,0.0,73.0,50.333333333333336,70.66666666666667,57.666666666666664
Maine,2012,9.70,8.333333333333334,98.33333333333333,83.0,59.333333333333336,0.0,49.666666666666664,79.0,66.66666666666667,54.0,61.0,64.33333333333333,66.33333333333333,55.333333333333336,62.0,70.0,48.666666666666664,69.0,0.0,67.0,75.0,70.33333333333333,54.0,88.0,57.0,0.0,64.33333333333333,53.666666666666664,83.33333333333333,55.0
Maryland,2012,10.20,100.0,86.33333333333333,79.33333333333333,55.333333333333336,0.0,41.666666666666664,76.33333333333333,56.666666666666664,42.666666666666664,49.333333333333336,76.33333333333333,64.0,53.666666666666664,48.0,70.0,15.0,59.333333333333336,0.0,45.0,80.0,39.666666666666664,57.333333333333336,82.0,62.333333333333336,0.0,68.33333333333333,57.0,77.33333333333333,67.33333333333333
Massachusetts,2012,8.40,17.0,80.0,70.66666666666667,45.666666666666664,63.0,39.0,59.0,45.0,30.333333333333332,44.333333333333336,55.333333333333336,58.333333333333336,51.0,43.666666666666664,57.333333333333336,16.666666666666668,56.666666666666664,0.0,38.666666666666664,61.666666666666664,43.666666666666664,46.0,81.0,54.666666666666664,64.66666666666667,49.666666666666664,51.666666666666664,68.0,53.666666666666664
Michigan,2012,10.40,7.0,72.33333333333333,66.66666666666667,48.666666666666664,43.333333333333336,45.666666666666664,64.66666666666667,58.666666666666664,47.666666666666664,49.666666666666664,54.0,55.666666666666664,48.333333333333336,47.333333333333336,61.333333333333336,18.0,60.0,65.0,47.333333333333336,64.66666666666667,40.0,34.666666666666664,77.0,65.0,82.66666666666667,53.333333333333336,52.333333333333336,71.0,59.333333333333336
Minnesota,2012,7.30,7.0,80.33333333333333,71.33333333333333,45.666666666666664,0.0,49.333333333333336,72.66666666666667,52.0,32.666666666666664,36.333333333333336,52.333333333333336,62.0,42.666666666666664,50.333333333333336,58.0,26.666666666666668,59.666666666666664,0.0,46.0,65.0,51.333333333333336,50.666666666666664,74.33333333333333,63.666666666666664,0.0,58.666666666666664,62.0,75.66666666666667,60.333333333333336
Mississippi,2012,12.50,5.666666666666667,89.66666666666667,89.0,63.333333333333336,0.0,75.0,96.0,94.0,80.0,60.666666666666664,91.0,73.66666666666667,54.0,58.666666666666664,92.33333333333333,28.333333333333332,68.66666666666667,0.0,59.666666666666664,89.66666666666667,78.33333333333333,39.0,91.0,92.33333333333333,0.0,95.33333333333333,66.66666666666667,81.66666666666667,74.0
Missouri,2012,10.70,7.333333333333333,81.33333333333333,73.0,50.333333333333336,51.0,43.666666666666664,70.33333333333333,64.66666666666667,55.0,51.0,51.666666666666664,61.0,50.666666666666664,54.666666666666664,60.333333333333336,24.666666666666668,62.666666666666664,0.0,52.333333333333336,63.666666666666664,48.666666666666664,30.666666666666668,77.66666666666667,74.0,81.66666666666667,62.0,59.666666666666664,75.0,60.666666666666664
Montana,2012,7.20,9.0,89.0,85.33333333333333,0.0,0.0,57.666666666666664,81.66666666666667,62.0,53.666666666666664,0.0,60.0,74.0,74.66666666666667,50.666666666666664,64.33333333333333,23.0,69.0,0.0,61.333333333333336,77.33333333333333,0.0,41.0,80.66666666666667,0.0,0.0,77.0,68.33333333333333,86.66666666666667,65.66666666666667
Nebraska,2012,8.10,7.666666666666667,84.33333333333333,81.0,59.0,0.0,54.666666666666664,82.0,65.66666666666667,49.0,78.33333333333333,60.666666666666664,66.33333333333333,62.333333333333336,50.0,69.0,24.666666666666668,64.33333333333333,31.333333333333332,67.33333333333333,79.66666666666667,82.0,33.0,81.0,73.33333333333333,0.0,72.0,70.0,81.0,70.0
Nevada,2012,8.90,3.0,79.66666666666667,66.66666666666667,32.666666666666664,0.0,37.333333333333336,69.0,57.666666666666664,44.333333333333336,51.333333333333336,57.666666666666664,49.333333333333336,43.0,40.0,58.0,24.333333333333332,52.666666666666664,0.0,38.0,58.0,38.0,45.333333333333336,73.33333333333333,55.666666666666664,0.0,57.0,39.666666666666664,72.66666666666667,57.666666666666664
New Hampshire,2012,9.10,9.0,89.33333333333333,76.66666666666667,51.333333333333336,0.0,44.333333333333336,70.0,61.666666666666664,44.0,32.666666666666664,63.666666666666664,62.0,61.666666666666664,53.0,62.333333333333336,17.0,65.0,0.0,44.0,77.66666666666667,0.0,75.66666666666667,87.33333333333333,69.66666666666667,0.0,57.0,63.666666666666664,85.0,62.0
New Jersey,2012,9.30,7.0,88.0,72.66666666666667,38.666666666666664,43.0,42.666666666666664,64.66666666666667,51.666666666666664,39.333333333333336,39.333333333333336,55.333333333333336,57.333333333333336,44.666666666666664,39.0,58.0,24.0,55.333333333333336,59.0,31.666666666666668,64.66666666666667,39.0,51.333333333333336,80.0,50.333333333333336,92.0,56.666666666666664,51.333333333333336,67.66666666666667,57.0
New Mexico,2012,10.20,10.666666666666666,91.0,90.0,62.666666666666664,0.0,56.666666666666664,94.33333333333333,77.33333333333333,57.0,78.0,67.66666666666667,72.0,62.666666666666664,60.0,73.0,25.0,69.0,0.0,59.666666666666664,79.0,38.666666666666664,83.33333333333333,83.66666666666667,74.66666666666667,0.0,93.0,57.0,89.33333333333333,84.33333333333333
New York,2012,9.70,8.0,73.66666666666667,63.0,41.333333333333336,49.333333333333336,35.666666666666664,57.666666666666664,44.666666666666664,30.666666666666668,36.333333333333336,53.666666666666664,48.0,43.0,36.333333333333336,52.0,14.0,47.333333333333336,44.0,35.333333333333336,56.666666666666664,38.666666666666664,38.0,71.33333333333333,50.0,75.66666666666667,51.0,44.0,57.333333333333336,47.666666666666664
North Carolina,2012,10.40,10.666666666666666,82.66666666666667,74.0,49.0,68.0,43.333333333333336,73.0,62.0,51.0,44.333333333333336,77.66666666666667,58.666666666666664,57.666666666666664,45.0,61.0,22.666666666666668,60.0,54.666666666666664,39.333333333333336,70.66666666666667,36.666666666666664,52.666666666666664,75.0,62.333333333333336,86.0,67.0,57.0,75.33333333333333,61.666666666666664
North Dakota,2012,8.60,7.0,92.0,92.0,0.0,0.0,83.0,91.0,75.33333333333333,0.0,0.0,90.66666666666667,79.33333333333333,81.66666666666667,84.66666666666667,74.66666666666667,38.666666666666664,76.33333333333333,0.0,95.0,78.33333333333333,0.0,46.666666666666664,99.33333333333333,90.33333333333333,0.0,74.0,85.0,0.0,89.33333333333333
Ohio,2012,11.60,8.0,85.0,76.66666666666667,58.666666666666664,72.33333333333333,50.666666666666664,74.66666666666667,69.33333333333333,58.333333333333336,62.666666666666664,57.666666666666664,63.666666666666664,55.666666666666664,57.333333333333336,69.33333333333333,19.333333333333332,64.0,58.333333333333336,52.0,69.66666666666667,71.0,44.0,85.0,70.0,89.0,63.666666666666664,59.0,80.0,67.0
Oklahoma,2012,11.40,6.0,87.0,79.0,51.333333333333336,0.0,62.666666666666664,85.0,83.33333333333333,81.33333333333333,52.333333333333336,60.666666666666664,67.0,68.66666666666667,62.0,63.666666666666664,28.0,63.333333333333336,0.0,56.333333333333336,71.33333333333333,39.0,28.666666666666668,87.0,74.33333333333333,0.0,73.0,67.0,85.33333333333333,74.33333333333333
Oregon,2012,9.90,7.666666666666667,84.33333333333333,73.0,45.666666666666664,0.0,43.666666666666664,72.0,62.0,45.0,52.333333333333336,53.666666666666664,58.333333333333336,50.666666666666664,44.666666666666664,58.0,19.0,57.0,53.333333333333336,48.0,69.33333333333333,33.333333333333336,63.333333333333336,73.33333333333333,54.666666666666664,0.0,60.333333333333336,59.333333333333336,81.66666666666667,63.333333333333336
Pennsylvania,2012,10.20,12.0,87.0,76.0,56.333333333333336,69.33333333333333,47.0,70.0,60.333333333333336,44.0,53.666666666666664,55.333333333333336,63.333333333333336,50.666666666666664,54.0,70.66666666666667,26.0,64.33333333333333,62.333333333333336,47.0,68.33333333333333,60.666666666666664,47.0,84.66666666666667,70.66666666666667,85.33333333333333,59.666666666666664,55.333333333333336,72.0,60.0
Rhode Island,2012,9.70,14.0,90.66666666666667,79.33333333333333,44.0,0.0,46.666666666666664,70.0,56.666666666666664,57.666666666666664,55.333333333333336,60.666666666666664,65.66666666666667,42.333333333333336,54.666666666666664,59.666666666666664,26.666666666666668,60.0,0.0,50.333333333333336,87.0,0.0,44.666666666666664,86.33333333333333,46.0,0.0,64.66666666666667,59.666666666666664,81.0,76.0
South Carolina,2012,11.60,7.333333333333333,87.0,77.66666666666667,57.333333333333336,0.0,48.333333333333336,79.0,71.66666666666667,71.0,54.0,70.33333333333333,63.333333333333336,42.666666666666664,50.333333333333336,67.0,26.666666666666668,64.33333333333333,0.0,49.333333333333336,77.33333333333333,39.333333333333336,34.0,77.0,77.0,0.0,72.0,63.333333333333336,83.66666666666667,65.33333333333333
South Dakota,2012,7.80,7.0,91.66666666666667,100.0,0.0,0.0,99.33333333333333,92.0,85.33333333333333,23.666666666666668,66.66666666666667,87.66666666666667,100.0,79.33333333333333,94.33333333333333,90.0,9.333333333333334,100.0,0.0,85.33333333333333,95.66666666666667,0.0,48.666666666666664,94.0,0.0,0.0,82.33333333333333,96.33333333333333,0.0,90.0
Tennessee,2012,12.00,8.333333333333334,90.33333333333333,81.33333333333333,64.66666666666667,0.0,55.333333333333336,78.33333333333333,83.0,74.0,54.0,69.66666666666667,64.33333333333333,46.333333333333336,59.333333333333336,79.66666666666667,24.666666666666668,75.33333333333333,85.33333333333333,60.333333333333336,67.33333333333333,58.666666666666664,41.666666666666664,89.33333333333333,69.0,95.0,69.66666666666667,58.666666666666664,85.0,75.33333333333333
Texas,2012,10.60,4.666666666666667,74.66666666666667,69.66666666666667,41.666666666666664,53.333333333333336,42.333333333333336,73.0,60.0,49.666666666666664,43.0,64.66666666666667,52.0,44.0,47.666666666666664,54.0,17.666666666666668,51.0,63.666666666666664,42.0,49.0,44.333333333333336,41.0,66.0,62.333333333333336,89.66666666666667,66.33333333333333,46.333333333333336,66.0,54.0
Utah,2012,7.20,8.0,74.66666666666667,76.33333333333333,52.333333333333336,0.0,46.0,71.33333333333333,57.0,39.666666666666664,44.333333333333336,52.666666666666664,62.0,66.0,50.0,59.0,21.0,64.66666666666667,0.0,37.333333333333336,75.33333333333333,47.333333333333336,47.333333333333336,72.33333333333333,67.66666666666667,0.0,67.33333333333333,70.66666666666667,82.0,70.0
Vermont,2012,7.20,13.666666666666666,91.33333333333333,74.33333333333333,0.0,0.0,39.0,65.33333333333333,52.0,0.0,0.0,67.33333333333333,72.66666666666667,86.66666666666667,48.333333333333336,65.33333333333333,43.333333333333336,68.66666666666667,0.0,68.0,96.66666666666667,0.0,0.0,91.0,0.0,0.0,60.666666666666664,64.33333333333333,0.0,85.66666666666667
Virginia,2012,10.50,17.0,87.66666666666667,73.66666666666667,43.666666666666664,0.0,43.666666666666664,75.66666666666667,59.666666666666664,46.333333333333336,51.0,51.333333333333336,58.333333333333336,50.333333333333336,40.666666666666664,58.0,24.333333333333332,53.333333333333336,61.0,45.666666666666664,67.0,35.666666666666664,54.0,74.33333333333333,61.333333333333336,84.66666666666667,65.66666666666667,53.333333333333336,73.66666666666667,60.666666666666664
Washington,2012,8.70,7.0,72.66666666666667,65.33333333333333,32.666666666666664,0.0,34.0,71.33333333333333,51.0,35.0,37.333333333333336,46.666666666666664,53.0,45.0,39.0,48.666666666666664,16.666666666666668,53.666666666666664,61.0,38.333333333333336,52.333333333333336,31.666666666666668,43.666666666666664,66.33333333333333,52.333333333333336,64.66666666666667,58.0,55.0,70.0,53.666666666666664
West Virginia,2012,13.00,9.666666666666666,99.0,96.66666666666667,100.0,0.0,73.66666666666667,90.33333333333333,99.66666666666667,100.0,65.66666666666667,69.66666666666667,80.33333333333333,68.0,82.0,98.0,30.0,91.66666666666667,0.0,65.33333333333333,93.0,0.0,47.0,95.0,77.66666666666667,0.0,71.33333333333333,72.0,98.0,80.0
Wisconsin,2012,8.30,8.0,79.33333333333333,72.66666666666667,51.666666666666664,0.0,49.0,74.33333333333333,60.0,41.0,46.0,58.0,61.0,51.333333333333336,52.333333333333336,56.666666666666664,29.333333333333332,63.666666666666664,0.0,51.666666666666664,67.33333333333333,61.333333333333336,43.0,81.0,67.66666666666667,0.0,60.0,60.0,78.66666666666667,67.0
Wyoming,2012,9.00,7.0,91.66666666666667,89.66666666666667,0.0,0.0,71.33333333333333,93.33333333333333,71.0,0.0,0.0,70.33333333333333,85.0,77.66666666666667,64.66666666666667,75.66666666666667,33.333333333333336,65.33333333333333,0.0,75.66666666666667,93.0,0.0,0.0,87.66666666666667,0.0,0.0,26.333333333333332,85.66666666666667,0.0,91.66666666666667
Alabama,2013,13.80,7.666666666666667,83.66666666666667,77.66666666666667,82.66666666666667,0.0,60.0,79.0,85.66666666666667,92.66666666666667,84.0,72.33333333333333,61.666666666666664,53.0,64.0,85.0,45.0,70.0,0.0,71.66666666666667,70.0,84.66666666666667,34.333333333333336,80.33333333333333,68.66666666666667,0.0,67.0,64.33333333333333,85.33333333333333,80.33333333333333
Alaska,2013,7.10,5.0,76.66666666666667,82.66666666666667,0.0,0.0,39.666666666666664,77.33333333333333,63.0,0.0,0.0,55.666666666666664,60.0,34.666666666666664,60.0,76.0,39.0,59.333333333333336,0.0,45.333333333333336,68.66666666666667,0.0,73.66666666666667,60.333333333333336,0.0,0.0,61.0,54.0,0.0,78.0
Arizona,2013,10.60,5.333333333333333,74.66666666666667,70.0,55.333333333333336,0.0,47.333333333333336,67.66666666666667,61.333333333333336,53.333333333333336,57.0,67.66666666666667,58.333333333333336,56.0,56.333333333333336,72.0,40.333333333333336,60.666666666666664,85.33333333333333,48.666666666666664,63.666666666666664,54.333333333333336,48.666666666666664,60.333333333333336,61.666666666666664,0.0,55.0,52.333333333333336,75.33333333333333,67.0
Arkansas,2013,11.50,6.0,91.33333333333333,80.0,70.33333333333333,0.0,58.0,82.33333333333333,90.66666666666667,73.66666666666667,62.0,77.0,68.33333333333333,63.0,59.0,82.0,62.666666666666664,69.66666666666667,0.0,55.333333333333336,88.0,51.333333333333336,39.0,75.33333333333333,77.33333333333333,0.0,70.0,66.0,95.66666666666667,90.33333333333333
California,2013,10.20,7.0,69.66666666666667,61.333333333333336,41.666666666666664,50.333333333333336,40.333333333333336,58.333333333333336,47.0,38.666666666666664,37.333333333333336,55.666666666666664,53.0,48.333333333333336,45.666666666666664,56.0,31.666666666666668,47.666666666666664,61.0,34.666666666666664,56.0,40.666666666666664,49.333333333333336,53.333333333333336,48.666666666666664,68.66666666666667,43.0,44.0,65.0,58.0
Colorado,2013,6.50,6.333333333333333,69.33333333333333,60.333333333333336,53.0,0.0,38.0,65.33333333333333,47.333333333333336,38.666666666666664,34.0,64.66666666666667,52.333333333333336,50.333333333333336,46.0,59.333333333333336,36.333333333333336,54.666666666666664,0.0,38.333333333333336,61.333333333333336,53.333333333333336,49.666666666666664,63.333333333333336,52.666666666666664,0.0,52.333333333333336,56.666666666666664,67.0,61.0
Connecticut,2013,8.30,11.666666666666666,85.33333333333333,72.0,57.333333333333336,0.0,44.0,60.0,51.333333333333336,40.0,36.0,73.66666666666667,62.0,62.666666666666664,55.0,70.0,56.333333333333336,59.0,0.0,41.0,74.0,39.0,49.333333333333336,73.66666666666667,56.333333333333336,0.0,48.0,52.666666666666664,73.66666666666667,69.0
Delaware,2013,11.10,13.333333333333334,97.66666666666667,89.0,0.0,0.0,46.666666666666664,84.66666666666667,60.0,51.0,0.0,73.66666666666667,75.66666666666667,64.66666666666667,70.0,91.33333333333333,62.666666666666664,64.33333333333333,0.0,34.0,94.0,0.0,61.666666666666664,81.66666666666667,79.0,0.0,68.33333333333333,61.0,0.0,78.0
District of Columbia,2013,7.80,47.333333333333336,78.33333333333333,67.33333333333333,61.0,0.0,33.333333333333336,59.0,47.333333333333336,33.666666666666664,43.0,65.0,44.666666666666664,39.0,41.333333333333336,64.66666666666667,34.333333333333336,47.333333333333336,0.0,44.333333333333336,69.0,52.666666666666664,63.333333333333336,63.666666666666664,55.666666666666664,0.0,50.333333333333336,47.333333333333336,56.0,50.0
Florida,2013,11.10,5.0,75.0,64.33333333333333,56.333333333333336,54.666666666666664,52.333333333333336,58.0,57.0,49.666666666666664,42.0,60.666666666666664,52.333333333333336,45.666666666666664,51.333333333333336,65.33333333333333,40.333333333333336,53.333333333333336,90.66666666666667,40.333333333333336,50.0,52.333333333333336,35.666666666666664,57.666666666666664,57.0,71.33333333333333,47.333333333333336,44.0,65.33333333333333,57.0
Georgia,2013,10.80,5.0,72.0,64.66666666666667,46.666666666666664,50.666666666666664,41.333333333333336,67.66666666666667,55.0,52.666666666666664,41.0,64.66666666666667,49.333333333333336,42.333333333333336,44.333333333333336,61.333333333333336,38.0,51.0,62.0,39.666666666666664,56.0,43.666666666666664,41.0,56.333333333333336,72.66666666666667,84.0,56.333333333333336,45.333333333333336,64.33333333333333,57.0
Idaho,2013,8.40,5.333333333333333,74.33333333333333,82.33333333333333,92.66666666666667,0.0,69.33333333333333,80.33333333333333,70.33333333333333,48.0,72.0,76.0,71.0,78.0,55.0,78.0,59.0,76.33333333333333,0.0,65.66666666666667,89.66666666666667,60.0,44.333333333333336,72.0,84.0,0.0,68.0,81.0,87.33333333333333,82.0
Illinois,2013,9.80,6.333333333333333,72.0,65.0,48.0,51.0,41.333333333333336,65.33333333333333,52.333333333333336,40.666666666666664,45.666666666666664,50.666666666666664,51.333333333333336,44.666666666666664,50.0,61.666666666666664,38.0,50.666666666666664,50.0,39.0,56.666666666666664,54.0,34.0,63.333333333333336,63.666666666666664,70.66666666666667,53.0,49.666666666666664,64.0,59.0
Indiana,2013,11.00,6.666666666666667,83.33333333333333,77.66666666666667,72.66666666666667,100.0,57.666666666666664,74.33333333333333,71.0,68.33333333333333,62.666666666666664,72.33333333333333,72.0,62.0,59.666666666666664,74.66666666666667,43.333333333333336,80.66666666666667,0.0,61.0,76.33333333333333,73.0,42.333333333333336,71.66666666666667,73.66666666666667,0.0,63.666666666666664,73.33333333333333,87.66666666666667,81.33333333333333
Iowa,2013,9.30,7.0,80.0,74.33333333333333,74.0,0.0,49.333333333333336,74.33333333333333,67.66666666666667,47.666666666666664,60.0,75.0,66.33333333333333,68.0,77.33333333333333,70.66666666666667,29.0,61.666666666666664,0.0,55.666666666666664,82.33333333333333,80.66666666666667,38.333333333333336,72.66666666666667,81.33333333333333,0.0,62.333333333333336,68.33333333333333,82.33333333333333,76.0
Kansas,2013,9.50,5.666666666666667,73.0,67.66666666666667,54.666666666666664,0.0,47.333333333333336,72.66666666666667,65.66666666666667,54.666666666666664,52.666666666666664,58.666666666666664,56.0,47.666666666666664,55.0,66.66666666666667,40.0,59.666666666666664,0.0,52.666666666666664,59.333333333333336,51.333333333333336,33.666666666666664,62.0,76.66666666666667,0.0,57.666666666666664,53.333333333333336,71.0,64.0
Kentucky,2013,10.60,7.0,79.66666666666667,76.0,74.0,0.0,54.666666666666664,77.66666666666667,78.0,75.66666666666667,66.0,73.33333333333333,60.666666666666664,47.666666666666664,63.666666666666664,78.33333333333333,62.0,73.66666666666667,0.0,60.333333333333336,73.0,56.333333333333336,53.666666666666664,76.0,84.66666666666667,0.0,70.66666666666667,66.33333333333333,81.0,78.0
Louisiana,2013,11.60,5.333333333333333,77.0,68.33333333333333,64.0,0.0,51.333333333333336,67.0,69.66666666666667,81.66666666666667,52.666666666666664,69.33333333333333,56.333333333333336,45.0,61.0,75.66666666666667,56.666666666666664,66.0,0.0,51.0,57.0,74.66666666666667,39.666666666666664,67.66666666666667,77.0,0.0,60.0,49.333333333333336,71.0,63.0
Maine,2013,9.60,8.333333333333334,97.33333333333333,80.0,82.0,0.0,41.666666666666664,73.0,69.66666666666667,57.333333333333336,70.66666666666667,89.33333333333333,70.66666666666667,67.0,72.66666666666667,77.66666666666667,52.666666666666664,71.0,0.0,69.0,77.66666666666667,63.333333333333336,42.0,79.0,57.666666666666664,0.0,57.333333333333336,64.66666666666667,77.66666666666667,78.66666666666667
Maryland,2013,9.80,100.0,83.33333333333333,75.66666666666667,56.0,0.0,51.666666666666664,66.33333333333333,57.0,46.666666666666664,46.666666666666664,84.0,63.666666666666664,56.0,60.333333333333336,76.66666666666667,43.0,58.333333333333336,0.0,45.333333333333336,76.66666666666667,55.333333333333336,60.666666666666664,74.33333333333333,64.33333333333333,0.0,50.0,52.333333333333336,75.66666666666667,71.33333333333333
Massachusetts,2013,8.50,17.0,77.33333333333333,66.66666666666667,60.333333333333336,56.333333333333336,37.333333333333336,57.333333333333336,45.333333333333336,32.0,38.333333333333336,65.0,57.0,54.666666666666664,48.0,64.33333333333333,48.0,58.0,0.0,39.666666666666664,61.0,54.666666666666664,51.333333333333336,73.66666666666667,54.0,66.33333333333333,43.666666666666664,53.333333333333336,65.33333333333333,60.0
Michigan,2013,10.30,7.333333333333333,72.66666666666667,66.33333333333333,65.0,41.0,49.0,64.0,61.0,54.333333333333336,47.666666666666664,58.0,57.333333333333336,59.666666666666664,53.333333333333336,66.0,42.0,57.0,50.0,47.333333333333336,64.0,45.666666666666664,35.666666666666664,69.66666666666667,74.0,76.0,53.666666666666664,52.0,70.66666666666667,63.666666666666664
Minnesota,2013,7.40,7.0,75.0,68.33333333333333,57.666666666666664,0.0,48.0,68.66666666666667,52.333333333333336,40.0,50.333333333333336,59.666666666666664,58.666666666666664,53.0,59.333333333333336,65.66666666666667,47.666666666666664,59.0,0.0,48.666666666666664,63.0,51.0,53.666666666666664,67.33333333333333,64.0,0.0,53.666666666666664,56.333333333333336,71.33333333333333,67.0
Mississippi,2013,12.90,4.0,81.0,77.0,55.0,0.0,62.0,83.33333333333333,85.33333333333333,73.33333333333333,67.0,81.33333333333333,63.333333333333336,46.666666666666664,71.66666666666667,84.33333333333333,40.0,61.0,0.0,56.333333333333336,73.33333333333333,86.0,24.333333333333332,75.33333333333333,92.0,0.0,69.0,53.666666666666664,79.33333333333333,71.66666666666667
Missouri,2013,9.60,7.0,76.33333333333333,69.33333333333333,62.0,49.333333333333336,49.333333333333336,70.66666666666667,64.0,64.0,64.33333333333333,54.333333333333336,58.666666666666664,55.333333333333336,56.0,70.33333333333333,48.0,62.333333333333336,0.0,54.0,61.0,67.33333333333333,29.666666666666668,68.0,75.33333333333333,76.33333333333333,60.333333333333336,58.0,72.66666666666667,70.33333333333333
Montana,2013,7.70,10.0,82.33333333333333,84.0,0.0,0.0,54.0,84.33333333333333,67.0,45.666666666666664,0.0,61.333333333333336,73.66666666666667,87.0,59.0,78.33333333333333,100.0,82.33333333333333,0.0,53.333333333333336,75.0,0.0,62.0,76.66666666666667,0.0,0.0,68.0,76.33333333333333,93.33333333333333,87.33333333333333
Nebraska,2013,9.10,8.0,81.66666666666667,78.66666666666667,80.66666666666667,0.0,69.33333333333333,72.0,63.0,38.0,65.33333333333333,69.33333333333333,62.0,52.666666666666664,63.0,74.66666666666667,41.333333333333336,67.0,59.666666666666664,64.33333333333333,76.33333333333333,65.66666666666667,54.0,76.0,79.0,0.0,64.0,56.666666666666664,82.66666666666667,69.66666666666667
Nevada,2013,9.60,3.3333333333333335,72.0,65.0,50.0,0.0,46.0,72.33333333333333,56.0,46.0,42.333333333333336,55.666666666666664,51.333333333333336,46.333333333333336,51.0,63.333333333333336,25.0,53.0,0.0,42.666666666666664,53.666666666666664,27.333333333333332,41.0,55.666666666666664,58.333333333333336,0.0,57.333333333333336,47.0,70.33333333333333,56.666666666666664
New Hampshire,2013,9.20,8.333333333333334,86.33333333333333,75.66666666666667,63.666666666666664,0.0,46.666666666666664,70.33333333333333,60.333333333333336,41.0,50.666666666666664,70.0,63.333333333333336,60.0,77.33333333333333,65.33333333333333,38.666666666666664,56.0,0.0,47.0,75.0,0.0,29.333333333333332,76.0,64.0,0.0,59.0,58.666666666666664,83.33333333333333,75.66666666666667
New Jersey,2013,9.20,6.333333333333333,85.33333333333333,70.0,49.0,39.333333333333336,45.0,60.0,51.0,40.666666666666664,37.666666666666664,59.666666666666664,54.666666666666664,47.0,45.333333333333336,64.0,41.666666666666664,54.0,58.0,37.333333333333336,62.0,45.666666666666664,41.0,65.33333333333333,57.0,87.0,46.333333333333336,47.0,66.66666666666667,60.333333333333336
New Mexico,2013,10.70,10.666666666666666,79.0,82.0,69.0,0.0,66.33333333333333,80.33333333333333,69.33333333333333,62.666666666666664,74.0,68.0,71.33333333333333,66.0,58.666666666666664,87.66666666666667,51.333333333333336,68.33333333333333,0.0,60.666666666666664,79.33333333333333,35.333333333333336,60.666666666666664,80.33333333333333,60.666666666666664,0.0,73.66666666666667,60.333333333333336,87.66666666666667,82.33333333333333
New York,2013,10.50,8.0,73.66666666666667,62.0,49.333333333333336,51.0,39.0,54.666666666666664,45.666666666666664,35.333333333333336,34.666666666666664,63.666666666666664,48.333333333333336,45.333333333333336,42.333333333333336,58.666666666666664,31.333333333333332,49.666666666666664,41.333333333333336,34.333333333333336,59.0,43.666666666666664,38.666666666666664,62.666666666666664,49.666666666666664,68.33333333333333,42.666666666666664,41.666666666666664,59.0,54.666666666666664
North Carolina,2013,11.40,10.666666666666666,81.66666666666667,70.66666666666667,58.0,67.33333333333333,47.666666666666664,68.33333333333333,63.666666666666664,54.666666666666664,54.333333333333336,90.66666666666667,59.0,50.666666666666664,51.0,71.33333333333333,55.0,63.333333333333336,58.0,42.666666666666664,71.0,50.333333333333336,46.333333333333336,65.0,70.0,77.66666666666667,55.333333333333336,54.0,76.0,67.66666666666667
North Dakota,2013,8.90,7.333333333333333,88.0,85.0,0.0,0.0,98.33333333333333,85.33333333333333,73.33333333333333,0.0,0.0,83.33333333333333,87.33333333333333,90.33333333333333,74.0,96.0,55.0,80.0,0.0,86.66666666666667,78.0,0.0,56.333333333333336,84.33333333333333,91.33333333333333,0.0,75.66666666666667,76.33333333333333,0.0,89.0
Ohio,2013,10.30,8.0,80.0,74.33333333333333,66.33333333333333,71.0,49.333333333333336,68.0,65.0,62.333333333333336,53.0,61.333333333333336,63.0,52.333333333333336,62.333333333333336,76.33333333333333,38.333333333333336,64.66666666666667,71.66666666666667,50.666666666666664,68.33333333333333,69.0,38.666666666666664,73.0,74.66666666666667,78.66666666666667,56.666666666666664,61.0,79.66666666666667,70.0
Oklahoma,2013,11.00,4.333333333333333,74.66666666666667,73.66666666666667,62.333333333333336,0.0,53.333333333333336,76.66666666666667,74.66666666666667,65.33333333333333,56.333333333333336,58.0,59.666666666666664,57.666666666666664,67.0,71.0,41.0,66.66666666666667,0.0,55.666666666666664,57.666666666666664,54.666666666666664,34.666666666666664,67.33333333333333,80.66666666666667,0.0,67.0,61.666666666666664,80.0,68.66666666666667
