states,year,y,NIH,cholesterol,diabetes,diabetes insipidus,diabetes insulin,diabetes mellitus,diabetes symptoms,diabetic,diabetic diet,diabetic ketoacidosis,endocrine,glucose,glycogen,hyperglycemia,hypertension,icd 10 codes,insulin,insulin syringes,ketoacidosis,obesity,polyphagia,prediabetes,sclerosis,signs of diabetes,sugar level,symptoms of diabetes,type 1 diabetes,type 2,type 2 diabetes
Arizona,2012,10.70,3.239312290205902,52.05182806694098,48.24375001656182,34.00611149680047,0.0,21.95089111464823,77.78793324882193,45.02861813973566,34.1415418269546,34.66923703414152,34.06502445920551,75.23404357682165,39.51972059598385,31.418674184774435,44.143405410998,90.06994883381186,40.28239765846581,96.98530367636204,31.473466223531233,25.261046294730598,27.79321435222227,27.920717426397037,28.32949597624057,46.09476248877491,0.0,59.77023542386895,43.03894717535039,84.20033843773791,59.48295581205869
Arkansas,2012,11.20,3.671220595566689,59.0469353960951,55.41511826226696,42.11352880729595,0.0,25.315626249010368,88.65786278577522,63.231676536650085,60.123469883945205,33.00701334072377,33.02221758800535,80.95837297940591,47.059667288638664,33.66286519797261,50.84580727968356,132.55577375542123,46.34641451027787,0.0,29.052430360182676,30.286093138306036,22.19726515378826,23.21119882435416,35.942268022719304,51.96958515891289,0.0,77.31473238908421,45.58563044016402,95.56916050528058,64.51385257228257
California,2012,9.80,4.535037206288263,44.645243836071906,41.94163852791185,24.32225193148643,34.96743403396021,18.746381462874766,62.84178013551117,33.53194967852656,22.331574528322502,23.271131707848415,25.027364908804053,64.1942654432663,35.09975184511723,23.46199695616273,34.436478566694774,71.37618586830374,31.186372380747727,69.99808874033086,21.38581679291225,22.68061683451618,20.705012034205854,25.734155218305702,23.587113389909547,32.763434121923346,83.5060092542452,46.09147507810789,34.380224074984035,69.98931085330958,46.16587615264257
Colorado,2012,7.40,4.103128900927476,44.85098228692938,40.6377533923291,25.898694186304997,0.0,14.740744398157936,65.89894781777929,32.81340789970099,19.75485439043914,29.682565953888286,28.850990103204673,64.1942654432663,34.57975552148587,23.257979591326528,35.82318240159523,67.97731987457499,33.13552065454446,0.0,25.622629553772224,25.532670448437376,24.622176473109665,20.68824243040262,27.58069872576725,35.92680017507456,0.0,49.65984734221947,42.78427884886902,69.98931085330958,46.46181125618515
Connecticut,2012,9.10,7.55839534381377,53.903474124658246,47.157179070242854,33.33049338759252,0.0,18.90660694546344,64.20052132763033,36.16660286755365,24.049387953578083,32.05717123019935,33.3698198784054,69.91859484585055,41.85970405232499,28.154396347395274,40.21441121211336,171.64273268330183,37.25038923255978,0.0,24.613864610710323,27.977287831798407,28.352809272065674,24.724972660725086,30.575887727660525,37.7344379197324,0.0,49.9572116975621,39.98292725757403,78.16065171435586,54.15612394829225
Delaware,2012,9.60,7.774349496494164,61.31005835552732,59.544087858279,0.0,0.0,20.3486362887615,83.56258331532837,47.18424347621237,34.570995183268494,0.0,36.15063820160585,93.6336737994139,37.959731625089745,34.070899927645,52.46362842040077,266.8109805077068,44.83041029732485,0.0,38.53482082496452,39.92875059489675,0.0,20.01545405868221,34.07027489653601,48.12835495151498,0.0,64.23070075400842,53.22568023460492,0.0,65.40165788291031
District of Columbia,2012,8.20,22.243277726080528,47.31984369721907,42.59358109570322,23.646633822278474,0.0,12.818038607093857,69.63548609610697,31.615838268325042,19.325401034125246,24.22097381837284,24.853563763604022,51.518964623258306,22.61984007796444,26.930292158378087,36.285417013228724,61.179587887117485,29.02065207652913,0.0,21.38581679291225,22.27318060395601,17.907037434988847,22.202016266773544,25.958304683075053,42.9313964356237,0.0,51.44403347427526,32.08820913665177,56.488834648102646,42.91059001367419
Florida,2012,11.40,3.239312290205902,49.994443558366235,43.897466231285975,29.952402841552736,41.284131794933664,23.232694975357617,67.93705960595803,41.19639531933263,28.343921516717025,31.34478964730603,30.241399264804894,67.05643014455842,35.35975000693292,28.562431077067668,42.29446696446406,122.35917577423497,35.95095705002863,107.10550927737373,24.815617599322703,21.72993229654245,30.59118895143928,19.679059872822005,26.45750285005727,34.34511714849895,97.16353413227597,52.336126540303155,35.14422905442813,73.54206774941666,47.64555167035547
Georgia,2012,9.90,3.455266442886295,47.525582148076545,42.810895284967025,24.547457967889084,36.77220482280977,17.785028567342728,74.73076556655383,40.23833961423187,30.92064165460039,26.83303962231501,31.110404990805034,59.69657805552153,32.4997702269604,22.237892767145542,38.13435545976267,100.26654681499811,33.568664715388174,86.44342284197485,22.394581735974146,23.49548929563652,21.637670233944856,18.66987731524139,25.209507432601736,44.739034180281536,110.43084401379156,59.47287106852632,36.92690733979767,68.92348378447745,47.94148677389805
Idaho,2012,8.30,3.239312290205902,50.405920460081184,55.84974664079454,39.63626240686678,0.0,32.365547482911985,81.86415682517942,43.59153458208453,29.41755490750176,36.33146072755926,35.45543362080574,79.73173096456642,48.87965442134844,41.007490332075726,45.067874634264975,146.15123773033622,46.12984247985601,0.0,36.71904392745311,33.002334675373845,37.3063279895601,22.370213359703648,30.950286352897184,47.224536079186066,0.0,65.42015817537894,60.10172504960173,93.08223067800562,62.442306847484495
Illinois,2012,9.40,3.887174748247082,45.67393609035928,43.2455236634946,30.628020950760693,35.4186267311726,19.227057910640784,68.6164302020176,37.84320035147997,24.90829466620587,29.682565953888286,23.463154602003797,62.14986208520049,31.459777579697672,26.726274793541887,37.441003542312444,93.4688148275406,32.9189486241226,62.82960977294758,25.622629553772224,23.088053065076352,25.74136631279647,17.32430057180057,27.58069872576725,44.061170026034844,88.57880420894236,49.65984734221947,37.94558064572312,67.85765671564532,48.533356980983214
Indiana,2012,10.90,4.535037206288263,52.874781870370875,53.67660474815661,38.05982015204821,67.67890458185846,27.078106557485775,82.20384212320921,51.016466296615405,39.50970878087828,42.742894973599135,38.41005308920622,90.36262842650862,46.539670965007296,32.84679573862782,46.223461163348695,120.6597427773706,49.81156699702762,0.0,34.49976105271693,31.644213906839944,22.570328433683862,20.856439523332725,30.575887727660525,46.32071720685714,0.0,65.71752253072158,56.53636847886264,95.56916050528058,69.24881422896385
Iowa,2012,9.70,5.614807969690229,52.463304968655926,53.459290558892825,38.96064429765882,0.0,30.28261620925924,76.76887735473257,49.10035488641389,34.570995183268494,41.31813180781249,31.45800728120509,84.2294183523112,50.439643392242544,35.090986751825994,48.30351691569939,144.45180473347185,45.26355435816858,0.0,37.92956185912738,35.44695205873487,37.6793912694557,19.006271501101594,30.825486811151627,47.90240023343276,0.0,59.77023542386895,51.443001949235374,92.3716792987842,63.03417705456966
Kansas,2012,9.40,4.103128900927476,52.05182806694098,49.33032096288078,34.00611149680047,0.0,22.7520185275916,80.84510093109004,49.33986881268908,32.42372840169902,44.64257919464798,28.50338781280461,79.32285029295326,39.77971875779953,33.866882562808804,42.5255842702808,100.26654681499811,40.06582562804395,0.0,30.46470128046934,30.014468984599258,31.896910431073884,28.76170289104755,30.326288644169416,49.25812854192613,0.0,57.98604929181316,40.74693223701812,85.97671688579146,58.59515050143095
Kentucky,2012,10.60,4.535037206288263,53.903474124658246,52.59003380183766,38.96064429765882,0.0,26.43720462713108,77.10856265276236,56.76480052721996,52.60803614845206,40.13082916965696,33.71742216880546,76.8695662632743,42.37970037595637,34.8869693869898,48.07239960988264,166.5444336927087,47.429274662387165,0.0,36.11378496161596,31.100965599426377,34.50835339034309,23.379395917284263,33.8206758130449,58.97418141946202,0.0,62.44651462195263,49.405655337384474,87.75309533384498,61.25856643331418
Louisiana,2012,12.20,3.887174748247082,50.20018200922371,47.591807448770446,33.78090546039782,0.0,26.276979144542405,79.1466744409411,47.90278525503795,40.58334217166301,37.99368442097701,32.32701300720523,70.32747551746372,31.71977574151335,39.579368778222346,46.68569577498218,84.97164984321874,43.09783405394998,0.0,30.061195303244574,25.125234217877207,32.82956863081289,16.483315107150055,31.075085894642736,42.253532281377005,0.0,65.12279382003632,38.45491729868585,75.3184461974702,51.196772912866436
Maine,2012,9.70,5.398853817009837,60.692843002954895,54.111233126684205,40.086674479672084,0.0,23.873596905712308,80.50541563306025,47.90278525503795,34.78572186142544,43.45527655649245,33.543621023605425,81.36725365101906,43.159694861403416,37.94722985953276,48.53463422151613,248.1172175421987,44.83041029732485,0.0,40.55235071108832,30.557717292012818,39.3581760289859,27.247929054676625,32.94707902082603,38.63825679206133,0.0,57.39132058112789,41.00160056349948,88.81892240267712,48.8292920845258
Maryland,2012,10.20,64.78624580411804,53.28625877208582,51.72077704478249,37.38420204284026,0.0,20.02818532358415,77.78793324882193,40.71736746678225,27.485014804089236,35.14415808940373,39.80046225080644,78.50508894972694,41.85970405232499,29.37850053641246,48.53463422151613,76.47448485889686,38.54982141509094,0.0,27.23665346267126,32.59489844481367,22.19726515378826,28.929899983977652,30.700687269406075,42.253532281377005,0.0,60.959692845239466,43.54828382831312,82.42395998968436,59.77889091560127
Massachusetts,2012,8.40,11.013661786700066,49.37722820579381,46.070608123923904,30.85322698716334,42.63770988657083,18.746381462874766,60.12429775127285,32.33438004715061,19.540127712282192,31.582250174937137,28.850990103204673,71.55411753230321,39.77971875779953,26.726274793541887,39.75217660047988,84.97164984321874,36.81724517171606,0.0,23.403346679036044,25.125234217877207,24.435644833161863,23.21119882435416,30.326288644169416,37.05657376548571,75.70170932394193,44.307288946052104,39.4735906046113,72.47624068058452,47.64555167035547
Michigan,2012,10.40,4.535037206288263,44.645243836071906,43.4628378527584,32.88008131478721,29.32752531880534,21.95089111464823,65.89894781777929,42.154451024433385,30.70591497644344,35.38161861703484,28.155785522404557,68.2830721593979,37.699733463274065,28.970465806740066,42.5255842702808,91.76938183067622,38.982965475934655,82.22667050821998,28.64892438295792,26.34754290955772,22.38379679373606,17.49249766473067,28.828694143222776,44.061170026034844,96.7733191357608,47.578296854821055,39.98292725757403,75.6737218870809,52.67644843057934
Minnesota,2012,7.30,4.535037206288263,49.58296665665129,46.50523650245148,30.85322698716334,0.0,23.713371423123636,74.05139497049426,37.3641724989296,21.04321445938082,25.883197511790588,27.286779796404417,76.05180492004797,33.27976471240745,30.806622090265844,40.21441121211336,135.95463974914998,38.7663934455128,0.0,27.8419124285084,26.48335498641111,28.725872551961277,25.565958125375598,27.83029780925835,43.157351153705925,0.0,52.336126540303155,47.368308725533566,80.64758154163083,53.56425374120708
Mississippi,2012,12.50,3.671220595566689,55.343643280660565,58.02288853343246,42.78914691650391,0.0,36.05073358245147,97.82936583257955,67.5429272096035,51.53440275766732,43.21781602886134,47.44771263960768,90.36262842650862,42.11970221414068,35.90705621117078,64.01949371123794,144.45180473347185,44.613838266903,0.0,36.11378496161596,36.53344867356199,43.83493538773311,19.679059872822005,34.07027489653601,62.5894569087777,0.0,85.04620562799262,50.93366529627265,87.04254395462358,65.69759298645289
Missouri,2012,10.70,4.750991358968656,50.20018200922371,47.591807448770446,34.00611149680047,34.51624133674782,20.98953821911619,71.67359788428571,46.465701697386805,35.42990189589628,36.33146072755926,26.93917750600436,74.82516290520849,39.51972059598385,33.45884783313641,41.832232352830566,125.75804176796373,40.71554171930953,0.0,31.675219212143617,25.940106678997548,27.23361943237887,15.474132549569442,29.078293226713885,50.16194741425505,95.6026741462153,55.309770093729476,45.58563044016402,79.9370301624094,53.860188844749665
Montana,2012,7.20,5.830762122370623,54.93216637894562,55.63243245153075,0.0,0.0,27.719008487840465,83.22289801729859,44.54959028718529,34.570995183268494,0.0,31.284206136005064,90.77150909812177,58.23958824671304,31.010639455102037,44.60564002263148,117.26087678364185,44.83041029732485,0.0,37.12254990467787,31.50840182998655,0.0,20.68824243040262,30.201489102423864,0.0,0.0,68.6911660841479,52.20700692867946,92.3716792987842,58.299215397888375
Nebraska,2012,8.10,4.966945511649049,52.05182806694098,52.80734799110145,39.86146844326943,0.0,26.276979144542405,83.56258331532837,47.18424347621237,31.564821689071234,55.80322399330998,31.63180842640512,81.36725365101906,48.61965625953276,30.602604725429643,47.8412823040659,125.75804176796373,41.798401871418825,39.637471937295786,40.7541036997007,32.45908636796028,45.886783427158925,16.65151220008016,30.326288644169416,49.71003797809059,0.0,64.23070075400842,53.48034856108628,86.33199257540215,62.14637174394192
Nevada,2012,8.90,1.943587374123541,49.17148975493634,43.4628378527584,22.070191567459908,0.0,17.9452540499314,70.31485669216656,41.43590924560782,28.558648194873975,36.56892125519037,30.067598119604867,60.51433939874785,33.539762874223136,24.482083780343714,40.21441121211336,124.05860877109934,34.218380806653755,0.0,22.999840701811287,23.631301372489915,21.264606954049256,22.874804638493956,27.455899184021693,37.7344379197324,0.0,50.84930476359,30.305530851282224,77.45010033513445,51.196772912866436
New Hampshire,2012,9.10,5.830762122370623,55.13790482980309,49.98226353067216,34.68172960600843,0.0,21.30998918429354,71.33391258625592,44.310076360910095,28.343921516717025,23.271131707848415,33.19601873320537,76.05180492004797,48.09965993590139,32.438761008955424,43.21893618773103,86.6710828400831,42.23154593226254,0.0,26.631394496834123,31.644213906839944,0.0,38.180740095133295,32.697479937334926,47.224536079186066,0.0,50.84930476359,48.64165035794038,90.59530085073067,55.04392925891999
New Jersey,2012,9.30,4.535037206288263,54.314951026373194,47.37449325950666,26.123900222707647,29.10192897019914,20.50886177135017,65.89894781777929,37.124658572654404,25.337748022519765,28.020342260470546,28.850990103204673,70.32747551746372,34.839753683301545,23.870031685835123,40.21441121211336,122.35917577423497,35.95095705002863,74.63651630746122,19.16653391817607,26.34754290955772,21.824201873892658,25.902352311235806,29.951890018932758,34.11916243041673,107.69933903818541,50.55194040824737,39.218922278129945,72.12096499097383,50.60490270578128
New Mexico,2012,10.20,6.91053288577259,56.16659708409046,58.67483110122384,42.338734843698596,0.0,27.238332040074447,96.1309393424306,55.56723089584401,36.718261964837964,55.56576346567887,35.28163247560571,88.31822506844281,48.87965442134844,36.72312567051557,50.61468997386682,127.45747476482809,44.83041029732485,0.0,36.11378496161596,32.1874622142535,21.637670233944856,42.04927323252565,31.324684978133842,50.613856850419516,0.0,82.9646551405942,43.54828382831312,95.21388481566987,74.87158119627288
New York,2012,9.70,5.182899664329443,45.4681976395018,41.07238177085669,27.925548513928867,33.388259593716846,17.144126636988034,58.76555655915369,32.09486612087542,19.75485439043914,25.883197511790588,27.98198437720453,58.878816712295205,33.539762874223136,22.237892767145542,36.05429970741198,71.37618586830374,30.753228319904007,55.6611308055643,21.38581679291225,23.088053065076352,21.637670233944856,19.174468594031698,26.707101933548373,33.893207712334494,88.57880420894236,45.49674636742263,33.61621909553995,61.10741861304186,42.318719806589016
North Carolina,2012,10.40,6.91053288577259,51.02313581265361,48.24375001656182,33.105287351189865,46.021655115663755,20.82931273652752,74.39108026852404,44.54959028718529,32.853181758012916,31.582250174937137,40.495666831606556,71.96299820391636,44.97968199411319,27.54234425288668,42.29446696446406,115.56144378677747,38.982965475934655,69.15473827357988,23.80685265626081,28.792160292918748,20.518480394258052,26.575140682956214,28.07989689274946,42.253532281377005,100.67546910091245,59.77023542386895,43.54828382831312,80.2923058520201,54.747994155377405
North Dakota,2012,8.60,4.535037206288263,56.783812436662885,59.978716236806584,0.0,0.0,39.89614516457963,92.7340863621327,54.13014733819287,0.0,0.0,47.273911494407656,97.31359984393235,63.69954964484239,51.8204106683942,51.77027650295054,197.13422763626744,49.59499496660575,0.0,57.499601754528214,31.91583806054672,0.0,23.547593010214364,37.19026344017484,61.233728600284316,0.0,66.0148868860642,64.94042325274762,0.0,79.31060774941159
Ohio,2012,11.60,5.182899664329443,52.463304968655926,49.98226353067216,39.63626240686678,48.954407647544286,24.354273353478327,76.089506758673,49.81889666523946,37.57716867746576,44.64257919464798,30.067598119604867,78.09620827811378,43.4196930232191,35.090986751825994,48.07239960988264,98.56711381813372,41.58182984099697,73.79316584071024,31.473466223531233,28.384724062358575,39.731239308881506,22.202016266773544,31.823883145116053,47.450490797268294,104.18740406954893,56.796591870442626,45.076293787201294,85.26616550657003,59.48295581205869
Oklahoma,2012,11.40,3.887174748247082,53.69773567380077,51.5034628555187,34.68172960600843,0.0,30.122390726670563,86.61975099759648,59.878481568797426,52.39330947029511,37.28130283808369,31.63180842640512,82.18501499424539,53.559621334030744,37.94722985953276,44.143405410998,142.75237173660747,41.14868578015325,0.0,34.096255075492174,29.063784446625522,21.824201873892658,14.464949991988826,32.57268039558937,50.38790213233728,0.0,65.12279382003632,51.188333622754016,90.95057654034136,65.99352808999546
Oregon,2012,9.90,4.966945511649049,52.05182806694098,47.591807448770446,30.85322698716334,0.0,20.98953821911619,73.37202437443466,44.54959028718529,28.988101551187867,37.28130283808369,27.98198437720453,71.55411753230321,39.51972059598385,27.33832688805048,40.21441121211336,96.86768082126935,37.033817202137925,67.46803734007794,29.052430360182676,28.24891198550518,18.65316399478005,31.9574476567195,27.455899184021693,37.05657376548571,0.0,53.82294831701632,45.33096211368266,87.04254395462358,56.22766967309031
Pennsylvania,2012,10.20,7.774349496494164,53.69773567380077,49.54763515214457,38.05982015204821,46.92404051008853,22.591793045002923,71.33391258625592,43.35202065580934,28.343921516717025,38.23114494860811,28.850990103204673,77.68732760650062,39.51972059598385,33.050813103464016,48.99686883314962,132.55577375542123,41.798401871418825,78.85326864121609,28.44717139434554,27.841475754945012,33.94875847049969,23.715790103144467,31.699083603370504,47.90240023343276,99.89503910788211,53.22821960633105,42.2749421959063,76.73954895591302,53.2683186376645
Rhode Island,2012,9.70,9.070074412576526,55.96085863323299,51.72077704478249,29.727196805150083,0.0,22.431567562414248,71.33391258625592,40.71736746678225,37.14771532115186,39.41844758676365,31.63180842640512,80.54949230779275,33.01976655059177,33.45884783313641,41.369997741197075,135.95463974914998,38.982965475934655,0.0,30.46470128046934,35.44695205873487,0.0,22.538410452633748,32.32308131209827,31.181751095347735,0.0,57.68868493647053,45.58563044016402,86.33199257540215,67.47320360770837
South Carolina,2012,11.60,4.750991358968656,53.69773567380077,50.63420609846354,38.73543826125617,0.0,23.232694975357617,80.50541563306025,51.49549414916579,45.736782447429746,38.46860547623922,36.672041637205936,77.68732760650062,33.27976471240745,30.806622090265844,46.45457846916543,135.95463974914998,41.798401871418825,0.0,29.859442314632197,31.50840182998655,22.01073351384046,17.156103478870467,28.828694143222776,52.19553987699512,0.0,64.23070075400842,48.38698203145902,89.17419809228784,58.003280294345785
South Dakota,2012,7.80,4.535037206288263,56.57807398580541,65.19425677913759,0.0,0.0,47.747193811424616,93.75314225622208,61.31556512644856,15.24559414914325,47.49210552622126,45.7097011876074,122.66420148394835,61.8795625121326,57.73691424864393,62.40167257052074,47.58412391220249,64.97160912655777,0.0,51.6487650847692,38.97806605692302,0.0,24.556775567794983,35.19347077224599,0.0,0.0,73.44899576963,73.59914635311398,0.0,79.90247795649675
Tennessee,2012,12.00,5.398853817009837,55.755120182375514,53.02466218036524,43.689971062114516,0.0,26.597430109719756,79.82604503700067,59.63896764252224,47.66932255084227,38.46860547623922,36.32443934680588,78.9139696213401,36.13974449237997,36.31509094084318,55.23703609020169,125.75804176796373,48.94527887534018,107.94885974412469,36.51729093884073,27.43403952438484,32.82956863081289,21.024636616262825,33.44627718780824,46.7726266430216,111.2112740068219,62.14915026661,44.82162546071993,90.59530085073067,66.8813334006232
Texas,2012,10.60,3.0233581375255087,46.085412992074225,45.418665556132524,28.150754550331516,36.09541577699118,20.3486362887615,74.39108026852404,43.11250672953415,31.994275045385127,30.63240806441271,33.71742216880546,63.78538477165314,34.319757359670184,29.17448317157626,37.441003542312444,90.06994883381186,33.13552065454446,80.53996957471803,25.420876565159844,19.964375297448374,24.808708113057467,20.68824243040262,24.710309265619525,42.253532281377005,104.96783406257926,59.17550671318368,35.398897380909496,70.34458654292028,47.94148677389805
Utah,2012,7.20,5.182899664329443,46.085412992074225,49.76494934140836,35.357347715216385,0.0,22.111116597236904,72.69265377837507,40.956881393057444,25.55247470067671,31.582250174937137,27.460580941604444,76.05180492004797,51.47963603950527,30.602604725429643,40.90776312956359,107.0642788024556,42.01497390184069,0.0,22.59633472458653,30.69352936886621,26.487492872587673,23.88398719607457,27.08150055878503,45.86880777069268,0.0,60.06759977921158,53.98968521404901,87.39781964423429,62.14637174394192
Vermont,2012,7.20,8.854120259896131,56.372335534947936,48.46106420582561,0.0,0.0,18.746381462874766,66.57831841383886,37.3641724989296,0.0,0.0,35.10783133040568,89.13598641166914,67.59952207207763,29.582517901248657,45.29899194008171,220.9262895923687,44.613838266903,0.0,41.15760967692546,39.38550228748319,0.0,0.0,34.07027489653601,0.0,0.0,54.12031267235894,49.1509870109031,0.0,76.05532161044322
Virginia,2012,10.50,11.013661786700066,54.10921257551572,48.02643582729803,29.50199076874743,0.0,20.98953821911619,77.10856265276236,42.87299280325896,29.847008263815656,36.33146072755926,26.765376360804332,71.55411753230321,39.25972243416817,24.89011851001611,40.21441121211336,124.05860877109934,34.65152486749747,77.16656770771414,27.640159439896017,27.298227447531453,19.95888547441465,27.247929054676625,27.83029780925835,41.575668127130314,99.11460911485179,58.58077800249843,40.74693223701812,78.51592740396657,53.860188844749665
Washington,2012,8.70,4.535037206288263,44.85098228692938,42.59358109570322,22.070191567459908,0.0,16.342999224044668,72.69265377837507,36.64563072010402,22.546301206479452,26.595579094683906,24.332160328003937,65.01202678649263,35.09975184511723,23.870031685835123,33.743126649244545,84.97164984321874,34.86809689791933,77.16656770771414,23.201593690423667,21.32249606598228,17.72050579504105,22.03381917384344,24.835108807365074,35.474890738910105,75.70170932394193,51.741397829617895,42.02027386942493,74.60789481824878,47.64555167035547
West Virginia,2012,13.00,6.26267042773141,61.10431990466984,63.021114886499674,67.56181092079564,0.0,35.409831652096784,92.05471576607312,71.61466395628173,64.41800344708415,46.779723943327944,36.32443934680588,98.54024185877184,53.03962501039938,50.18827174970462,67.94848791012258,152.94896971779372,59.557308366011284,0.0,39.54358576802642,37.89156944209589,0.0,23.715790103144467,35.567869397482646,52.64744931315958,0.0,63.63597204332315,55.008358519974465,104.4510527455483,71.02442485021933
Wisconsin,2012,8.30,5.182899664329443,48.965751304078864,47.37449325950666,34.90693564241108,0.0,23.55314594053496,75.74982146064319,43.11250672953415,26.4113814133045,32.769552813092666,30.241399264804894,74.82516290520849,40.039716919615216,32.03072627928303,39.28994198884639,149.55010372406497,41.36525781057511,0.0,31.271713234918852,27.43403952438484,34.321821750395294,21.697424987983236,30.326288644169416,45.86880777069268,0.0,53.52558396167368,45.84029876664538,83.8450627481272,59.48295581205869
Wyoming,2012,9.00,4.535037206288263,56.57807398580541,58.45751691196005,0.0,0.0,34.28825327397607,95.11188344834123,51.016466296615405,0.0,0.0,36.672041637205936,104.2645712613561,60.57957170305419,39.579368778222346,52.46362842040077,169.94329968643748,42.4481179626844,0.0,45.7979284150102,37.89156944209589,0.0,0.0,32.82227947908048,0.0,0.0,23.491784072067894,65.44975990571035,0.0,81.38215347420966
Alabama,2013,13.80,4.730161738058795,54.839513877105276,52.374146438179466,46.20107721292059,0.0,27.89022787909371,73.05946180877106,65.25717929656514,52.26307502230628,65.31533600777611,35.361614099104784,80.62693300987031,41.90713815945567,34.82000609634573,52.41153178446963,169.63045997395082,47.83976315158679,0.0,47.48642319184562,26.213871442596364,42.24581840370613,20.16203082668042,32.176513601157,47.926604356612486,0.0,61.50449694439863,54.30120502398897,100.94982269910847,68.12649721879795
Alaska,2013,7.10,3.0848880900383446,50.251347377427145,55.7458726037275,0.0,0.0,18.43853954228973,71.51812295204593,47.9906882764623,0.0,0.0,27.21377674908064,78.44782671230625,27.410958292977295,32.64375571532412,46.86207547787873,147.01306531075738,40.5498944808688,0.0,30.03792350740002,25.71455960559453,0.0,43.260279734916246,24.16576332701003,0.0,0.0,55.996631546392784,45.57924981288193,0.0,66.147719291281
Arizona,2013,10.60,3.290547296040901,48.94044266323339,47.204166317672474,30.924914586067814,0.0,22.00229088239615,62.5783575830402,46.72109334851356,30.07946763873743,44.3211208624195,33.080219641098026,76.26872041474219,44.279240319424865,30.64885953272098,44.39565045272722,152.03915301368926,41.46112806470855,124.07412130749344,32.246594353532366,23.842140216837645,27.110505511039758,28.579189327139236,24.16576332701003,43.04088255326849,0.0,50.48876614838694,44.17248284334855,89.1197653515567,56.81919477584394
Arkansas,2013,11.50,3.7018657080460136,59.86464861484799,53.94761864876855,39.308174564218724,0.0,26.960553616457254,76.14213952222131,69.06596408041135,41.54726467600607,48.208938481929984,37.64300855711155,89.34335820012656,49.81414535935297,32.09969312006872,50.561713015605996,236.22612203779818,47.611954755626854,0.0,36.66393604579708,32.954581242121144,25.613606433743087,22.90250103613213,30.173826032620255,53.97559325599075,0.0,64.25842964340156,55.707971993522364,113.17421529157865,76.60697405101347
California,2013,10.20,4.318843326053683,45.663180877749014,41.359840964055884,23.286833272641424,37.43413781562484,18.748430963168552,53.94685998537948,35.80257696815441,21.807614038084633,29.02903822567827,27.21377674908064,69.29558026253719,38.21720146617027,24.845525183330025,34.52995035212117,119.36958294463206,32.576600622271,88.69361015340351,22.970176799776482,20.971097154077093,20.29129860335491,28.970685071346626,21.36200073105859,33.96739920420108,114.24436572768,39.47303535237524,37.13864799568157,76.89537275908654,49.186765626849976
Colorado,2013,6.50,3.9075249140485697,45.44469675871672,40.68549573094628,29.620851922799893,0.0,17.663810990092685,60.42048318362501,36.05649595374416,21.807614038084633,26.43715981267128,31.613608918093682,68.42393774351157,39.79860290614973,25.026879381748493,36.58530453974743,136.96088990489363,37.36057693742968,0.0,25.399714730522074,22.968344502084435,26.611539151940867,29.166432943450317,25.367375868132076,36.75924023468336,0.0,48.04082597149545,47.83007696413536,79.2613842285969,51.73090867651463
Connecticut,2013,8.30,7.19807221008947,55.93193447226673,48.55285678389169,32.0426825831546,0.0,20.452833778002056,55.48819884210461,39.103523780821135,22.55960072905307,27.992286860475474,36.01344108710672,81.06275426938313,49.55057845268973,29.92344273904711,43.16243794015146,212.35220544887179,40.32208608490886,0.0,27.166651407427956,27.711806953601872,19.45968800485676,28.970685071346626,29.506263509774676,39.31842784595879,0.0,44.06292318404678,44.45383623725522,87.14808912696475,58.51529014228704
Delaware,2013,11.10,8.226368240102254,64.01584687646154,60.01672574675501,0.0,0.0,21.69239946151733,78.3000139216365,45.70541740615457,28.763490929542666,0.0,36.01344108710672,98.93142590940845,51.13197989266919,38.08438166787814,56.31670474095952,236.22612203779818,43.96702042026785,0.0,22.528442630550014,35.201484508629406,0.0,36.21335633918328,32.710563619433465,55.13886035202504,0.0,62.72846703284437,51.487671084922184,0.0,66.147719291281
District of Columbia,2013,7.80,29.203607252362996,51.3437679725886,45.40591236271352,34.09192391114705,0.0,15.494571043940951,54.56339552806953,36.05649595374416,18.987663946953,33.43523152779015,31.776565665094164,58.40004877471687,30.83732807959946,22.48792060388995,39.873871239949445,129.42175835049582,32.34879222631107,0.0,29.375322253560313,25.839387564844987,26.278894912541606,37.19209569970175,25.500888372701187,38.85312100754507,0.0,46.204870838826835,39.95218193474837,66.24832114628994,42.40238416107756
Florida,2013,11.10,3.0848880900383446,49.15892678226568,43.3828766633847,31.483798584611208,40.656944382532934,24.326476538987293,53.63859221403445,43.42014653584684,28.01150423857423,32.657668003888055,29.658127954087885,68.42393774351157,36.10866621286432,27.928546556443973,40.284942077474696,152.03915301368926,36.44934335358993,131.82875388921178,26.72491723820149,18.724193887568834,26.112572792841977,20.945022315095194,23.097663290457096,39.7837346843725,118.68104012487144,43.45093813982391,37.13864799568157,77.28970800400492,48.338717943628424
Georgia,2013,10.80,3.0848880900383446,47.19256971097506,43.60765840775458,26.081253265358395,37.68204601307931,19.21326809448678,62.5783575830402,41.89663262230835,29.70347429325321,31.880104479985956,31.613608918093682,64.50154640789626,33.47299714623189,24.120108389656156,37.81851705232319,143.24349953355846,34.85468458187037,90.14760376247571,26.283183068975013,20.971097154077093,21.788197680651585,24.076988268754288,22.563613272180636,50.71844538709477,139.75524351153086,51.71273623683268,38.26406157130829,76.10670226924974,48.338717943628424
